Vehicle_ID,GTA_Make,GTA_Model,Class,Real_World_Make,Real_World_Model,Price,Drivetrain,Shop,Top_Speed_MPH,Lap_Time,Weaponized,HSW,Imani,Bennys,Arena,Notes
431,Cheval,Voodoo 4,Muscle,Pontiac,Model_431,1377500,RWD,Southern S.A. Super Autos,119.79,0:60.462,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
432,Vapid,Tampa 4,Muscle,Ford,Model_432,1380000,RWD,San Andreas Super Autos,120.88,0:58.464,FALSE,TRUE,FALSE,TRUE,FALSE,Classic American muscle car with V8 power
433,Declasse,Tornado 4,Muscle,Chevrolet,Model_433,1382500,RWD,Southern S.A. Super Autos,121.97,0:59.466,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
434,Bravado,Stallion 4,Muscle,Dodge,Model_434,1385000,RWD,San Andreas Super Autos,122.06,0:60.468,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
435,Imponte,Nightshade 4,Muscle,Pontiac,Model_435,1387500,RWD,Southern S.A. Super Autos,118.15,0:58.470,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
436,Willard,Dukes 4,Muscle,Pontiac,Model_436,1390000,RWD,San Andreas Super Autos,119.24,0:59.472,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
437,Cheval,Hotknife 4,Muscle,Pontiac,Model_437,1392500,RWD,Southern S.A. Super Autos,120.33,0:60.474,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
438,Vapid,Hustler 4,Muscle,Ford,Model_438,1395000,RWD,San Andreas Super Autos,121.42,0:58.476,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
439,Declasse,Impaler 4,Muscle,Chevrolet,Model_439,1397500,RWD,Southern S.A. Super Autos,122.51,0:59.478,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
440,Bravado,Vamos 4,Muscle,Dodge,Model_440,1400000,RWD,San Andreas Super Autos,118.60,0:60.480,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
441,Imponte,Yosemite 4,Muscle,Pontiac,Model_441,1402500,RWD,Southern S.A. Super Autos,119.69,0:58.482,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
442,Willard,Deviant 4,Muscle,Pontiac,Model_442,1405000,RWD,San Andreas Super Autos,120.78,0:59.484,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
443,Cheval,Tulip 4,Muscle,Pontiac,Model_443,1407500,RWD,Southern S.A. Super Autos,121.87,0:60.486,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
444,Vapid,Clique 4,Muscle,Ford,Model_444,1410000,RWD,San Andreas Super Autos,122.96,0:58.488,FALSE,FALSE,FALSE,TRUE,FALSE,Classic American muscle car with V8 power
445,Declasse,Ellie 4,Muscle,Chevrolet,Model_445,1412500,RWD,Southern S.A. Super Autos,118.05,0:59.490,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
446,Bravado,Hermes 4,Muscle,Dodge,Model_446,1415000,RWD,San Andreas Super Autos,119.14,0:60.492,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
447,Imponte,Gauntlet 5,Muscle,Pontiac,Model_447,1417500,RWD,Southern S.A. Super Autos,120.23,0:58.494,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
448,Willard,Dominator 5,Muscle,Pontiac,Model_448,1420000,RWD,San Andreas Super Autos,121.32,0:59.496,FALSE,TRUE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
449,Cheval,Phoenix 5,Muscle,Pontiac,Model_449,1422500,RWD,Southern S.A. Super Autos,122.41,0:60.498,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
450,Vapid,Sabre Turbo 5,Muscle,Ford,Model_450,1425000,RWD,San Andreas Super Autos,118.50,0:58.500,FALSE,FALSE,FALSE,FALSE,FALSE,Classic American muscle car with V8 power
451,Bravado,Kamacho,Off-Road,Toyota,Model_451,1603000,4WD,San Andreas Super Autos,109.06,1:5.104,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
452,Vapid,Yosemite,Off-Road,Ford,Model_452,1606000,AWD,San Andreas Super Autos,110.12,1:2.108,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
453,Karin,Riata,Off-Road,Jeep,Model_453,1609000,AWD,Warstock Cache & Carry,111.18,1:3.112,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
454,HVY,Caracara,Off-Road,Toyota,Model_454,1612000,AWD,San Andreas Super Autos,112.24,1:4.116,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
455,Canis,Insurgent,Off-Road,Ford,Model_455,1615000,4WD,San Andreas Super Autos,113.30,1:5.120,FALSE,FALSE,TRUE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
456,Nagasaki,Dubsta,Off-Road,Jeep,Model_456,1618000,AWD,Warstock Cache & Carry,108.36,1:2.124,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
457,BF,Mesa,Off-Road,Toyota,Model_457,1621000,AWD,San Andreas Super Autos,109.42,1:3.128,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
458,Bravado,Sandking,Off-Road,Ford,Model_458,1624000,AWD,San Andreas Super Autos,110.48,1:4.132,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
459,Vapid,Rebel,Off-Road,Jeep,Model_459,1627000,4WD,Warstock Cache & Carry,111.54,1:5.136,TRUE,FALSE,FALSE,FALSE,TRUE,Rugged off-road vehicle built for extreme terrain
460,Karin,Bodhi,Off-Road,Toyota,Model_460,1630000,AWD,San Andreas Super Autos,112.60,1:2.140,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
461,HVY,Bifta,Off-Road,Ford,Model_461,1633000,AWD,San Andreas Super Autos,113.66,1:3.144,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
462,Canis,Brawler,Off-Road,Jeep,Model_462,1636000,AWD,Warstock Cache & Carry,108.72,1:4.148,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
463,Nagasaki,Trophy Truck,Off-Road,Toyota,Model_463,1639000,4WD,San Andreas Super Autos,109.78,1:5.152,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
464,BF,Desert Raid,Off-Road,Ford,Model_464,1642000,AWD,San Andreas Super Autos,110.84,1:2.156,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
465,Bravado,Vagrant,Off-Road,Jeep,Model_465,1645000,AWD,Warstock Cache & Carry,111.90,1:3.160,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
466,Vapid,Outlaw,Off-Road,Toyota,Model_466,1648000,AWD,San Andreas Super Autos,112.96,1:4.164,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
467,Karin,Everon,Off-Road,Ford,Model_467,1651000,4WD,San Andreas Super Autos,113.02,1:5.168,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
468,HVY,Hellion,Off-Road,Jeep,Model_468,1654000,AWD,Warstock Cache & Carry,108.08,1:2.172,TRUE,FALSE,TRUE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
469,Canis,Freecrawler,Off-Road,Toyota,Model_469,1657000,AWD,San Andreas Super Autos,109.14,1:3.176,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
470,Nagasaki,Draugur,Off-Road,Ford,Model_470,1660000,AWD,San Andreas Super Autos,110.20,1:4.180,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
471,BF,Zhaba,Off-Road,Jeep,Model_471,1663000,4WD,Warstock Cache & Carry,111.26,1:5.184,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
472,Bravado,Verus,Off-Road,Toyota,Model_472,1666000,AWD,San Andreas Super Autos,112.32,1:2.188,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
473,Vapid,Kamacho 2,Off-Road,Ford,Model_473,1669000,AWD,San Andreas Super Autos,113.38,1:3.192,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
474,Karin,Yosemite 2,Off-Road,Jeep,Model_474,1672000,AWD,Warstock Cache & Carry,108.44,1:4.196,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
475,HVY,Riata 2,Off-Road,Toyota,Model_475,1675000,4WD,San Andreas Super Autos,109.50,1:5.200,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
476,Canis,Caracara 2,Off-Road,Ford,Model_476,1678000,AWD,San Andreas Super Autos,110.56,1:2.204,FALSE,FALSE,FALSE,FALSE,TRUE,Rugged off-road vehicle built for extreme terrain
477,Nagasaki,Insurgent 2,Off-Road,Jeep,Model_477,1681000,AWD,Warstock Cache & Carry,111.62,1:3.208,TRUE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
478,BF,Dubsta 2,Off-Road,Toyota,Model_478,1684000,AWD,San Andreas Super Autos,112.68,1:4.212,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
479,Bravado,Mesa 2,Off-Road,Ford,Model_479,1687000,4WD,San Andreas Super Autos,113.74,1:5.216,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
480,Vapid,Sandking 2,Off-Road,Jeep,Model_480,1690000,AWD,Warstock Cache & Carry,108.80,1:2.220,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
481,Karin,Rebel 2,Off-Road,Toyota,Model_481,1693000,AWD,San Andreas Super Autos,109.86,1:3.224,FALSE,FALSE,TRUE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
482,HVY,Bodhi 2,Off-Road,Ford,Model_482,1696000,AWD,San Andreas Super Autos,110.92,1:4.228,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
483,Canis,Bifta 2,Off-Road,Jeep,Model_483,1699000,4WD,Warstock Cache & Carry,111.98,1:5.232,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
484,Nagasaki,Brawler 2,Off-Road,Toyota,Model_484,1702000,AWD,San Andreas Super Autos,112.04,1:2.236,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
485,BF,Trophy Truck 2,Off-Road,Ford,Model_485,1705000,AWD,San Andreas Super Autos,113.10,1:3.240,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
486,Bravado,Desert Raid 2,Off-Road,Jeep,Model_486,1708000,AWD,Warstock Cache & Carry,108.16,1:4.244,TRUE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
487,Vapid,Vagrant 2,Off-Road,Toyota,Model_487,1711000,4WD,San Andreas Super Autos,109.22,1:5.248,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
488,Karin,Outlaw 2,Off-Road,Ford,Model_488,1714000,AWD,San Andreas Super Autos,110.28,1:2.252,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
489,HVY,Everon 2,Off-Road,Jeep,Model_489,1717000,AWD,Warstock Cache & Carry,111.34,1:3.256,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
490,Canis,Hellion 2,Off-Road,Toyota,Model_490,1720000,AWD,San Andreas Super Autos,112.40,1:4.260,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
491,Nagasaki,Freecrawler 2,Off-Road,Ford,Model_491,1723000,4WD,San Andreas Super Autos,113.46,1:5.264,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
492,BF,Draugur 2,Off-Road,Jeep,Model_492,1726000,AWD,Warstock Cache & Carry,108.52,1:2.268,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
493,Bravado,Zhaba 2,Off-Road,Toyota,Model_493,1729000,AWD,San Andreas Super Autos,109.58,1:3.272,FALSE,FALSE,FALSE,FALSE,TRUE,Rugged off-road vehicle built for extreme terrain
494,Vapid,Verus 2,Off-Road,Ford,Model_494,1732000,AWD,San Andreas Super Autos,110.64,1:4.276,FALSE,FALSE,TRUE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
495,Karin,Kamacho 3,Off-Road,Jeep,Model_495,1735000,4WD,Warstock Cache & Carry,111.70,1:5.280,TRUE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
496,HVY,Yosemite 3,Off-Road,Toyota,Model_496,1738000,AWD,San Andreas Super Autos,112.76,1:2.284,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
497,Canis,Riata 3,Off-Road,Ford,Model_497,1741000,AWD,San Andreas Super Autos,113.82,1:3.288,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
498,Nagasaki,Caracara 3,Off-Road,Jeep,Model_498,1744000,AWD,Warstock Cache & Carry,108.88,1:4.292,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
499,BF,Insurgent 3,Off-Road,Toyota,Model_499,1747000,4WD,San Andreas Super Autos,109.94,1:5.296,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
500,Bravado,Dubsta 3,Off-Road,Ford,Model_500,1750000,AWD,San Andreas Super Autos,110.00,1:2.300,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
501,Vapid,Mesa 3,Off-Road,Jeep,Model_501,1753000,AWD,Warstock Cache & Carry,111.06,1:3.304,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
502,Karin,Sandking 3,Off-Road,Toyota,Model_502,1756000,AWD,San Andreas Super Autos,112.12,1:4.308,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
503,HVY,Rebel 3,Off-Road,Ford,Model_503,1759000,4WD,San Andreas Super Autos,113.18,1:5.312,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
504,Canis,Bodhi 3,Off-Road,Jeep,Model_504,1762000,AWD,Warstock Cache & Carry,108.24,1:2.316,TRUE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
505,Nagasaki,Bifta 3,Off-Road,Toyota,Model_505,1765000,AWD,San Andreas Super Autos,109.30,1:3.320,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
506,BF,Brawler 3,Off-Road,Ford,Model_506,1768000,AWD,San Andreas Super Autos,110.36,1:4.324,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
507,Bravado,Trophy Truck 3,Off-Road,Jeep,Model_507,1771000,4WD,Warstock Cache & Carry,111.42,1:5.328,FALSE,FALSE,TRUE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
508,Vapid,Desert Raid 3,Off-Road,Toyota,Model_508,1774000,AWD,San Andreas Super Autos,112.48,1:2.332,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
509,Karin,Vagrant 3,Off-Road,Ford,Model_509,1777000,AWD,San Andreas Super Autos,113.54,1:3.336,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
510,HVY,Outlaw 3,Off-Road,Jeep,Model_510,1780000,AWD,Warstock Cache & Carry,108.60,1:4.340,FALSE,FALSE,FALSE,FALSE,TRUE,Rugged off-road vehicle built for extreme terrain
511,Canis,Everon 3,Off-Road,Toyota,Model_511,1783000,4WD,San Andreas Super Autos,109.66,1:5.344,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
512,Nagasaki,Hellion 3,Off-Road,Ford,Model_512,1786000,AWD,San Andreas Super Autos,110.72,1:2.348,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
513,BF,Freecrawler 3,Off-Road,Jeep,Model_513,1789000,AWD,Warstock Cache & Carry,111.78,1:3.352,TRUE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
514,Bravado,Draugur 3,Off-Road,Toyota,Model_514,1792000,AWD,San Andreas Super Autos,112.84,1:4.356,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
515,Vapid,Zhaba 3,Off-Road,Ford,Model_515,1795000,4WD,San Andreas Super Autos,113.90,1:5.360,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
516,Karin,Verus 3,Off-Road,Jeep,Model_516,1798000,AWD,Warstock Cache & Carry,108.96,1:2.364,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
517,HVY,Kamacho 4,Off-Road,Toyota,Model_517,1801000,AWD,San Andreas Super Autos,109.02,1:3.368,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
518,Canis,Yosemite 4,Off-Road,Ford,Model_518,1804000,AWD,San Andreas Super Autos,110.08,1:4.372,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
519,Nagasaki,Riata 4,Off-Road,Jeep,Model_519,1807000,4WD,Warstock Cache & Carry,111.14,1:5.376,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
520,BF,Caracara 4,Off-Road,Toyota,Model_520,1810000,AWD,San Andreas Super Autos,112.20,1:2.380,FALSE,FALSE,TRUE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
521,Bravado,Insurgent 4,Off-Road,Ford,Model_521,1813000,AWD,San Andreas Super Autos,113.26,1:3.384,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
522,Vapid,Dubsta 4,Off-Road,Jeep,Model_522,1816000,AWD,Warstock Cache & Carry,108.32,1:4.388,TRUE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
523,Karin,Mesa 4,Off-Road,Toyota,Model_523,1819000,4WD,San Andreas Super Autos,109.38,1:5.392,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
524,HVY,Sandking 4,Off-Road,Ford,Model_524,1822000,AWD,San Andreas Super Autos,110.44,1:2.396,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
525,Canis,Rebel 4,Off-Road,Jeep,Model_525,1825000,AWD,Warstock Cache & Carry,111.50,1:3.400,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
526,Nagasaki,Bodhi 4,Off-Road,Toyota,Model_526,1828000,AWD,San Andreas Super Autos,112.56,1:4.404,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
527,BF,Bifta 4,Off-Road,Ford,Model_527,1831000,4WD,San Andreas Super Autos,113.62,1:5.408,FALSE,FALSE,FALSE,FALSE,TRUE,Rugged off-road vehicle built for extreme terrain
528,Bravado,Brawler 4,Off-Road,Jeep,Model_528,1834000,AWD,Warstock Cache & Carry,108.68,1:2.412,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
529,Vapid,Trophy Truck 4,Off-Road,Toyota,Model_529,1837000,AWD,San Andreas Super Autos,109.74,1:3.416,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
530,Karin,Desert Raid 4,Off-Road,Ford,Model_530,1840000,AWD,San Andreas Super Autos,110.80,1:4.420,FALSE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
531,HVY,Vagrant 4,Off-Road,Jeep,Model_531,1843000,4WD,Warstock Cache & Carry,111.86,1:5.424,TRUE,FALSE,FALSE,FALSE,FALSE,Rugged off-road vehicle built for extreme terrain
532,LCC,Hakuchou,Motorcycles,Kawasaki,Model_532,758400,RWD,San Andreas Super Autos,128.52,0:58.564,FALSE,FALSE,FALSE,TRUE,TRUE,High-performance motorcycle with agile handling
533,Principe,Bati 801,Motorcycles,Kawasaki,Model_533,759600,RWD,Southern S.A. Super Autos,129.63,0:59.566,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
534,Western,Akuma,Motorcycles,Harley-Davidson,Model_534,760800,RWD,San Andreas Super Autos,130.74,0:57.568,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
535,Nagasaki,PCJ 600,Motorcycles,Kawasaki,Model_535,762000,RWD,Southern S.A. Super Autos,131.85,0:58.570,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
536,Shitzu,Ruffian,Motorcycles,Kawasaki,Model_536,763200,RWD,San Andreas Super Autos,132.96,0:59.572,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
537,Pegassi,Thrust,Motorcycles,Ducati,Model_537,764400,RWD,Southern S.A. Super Autos,133.07,0:57.574,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
538,LCC,Lectro,Motorcycles,Kawasaki,Model_538,765600,RWD,San Andreas Super Autos,134.18,0:58.576,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
539,Principe,Vindicator,Motorcycles,Kawasaki,Model_539,766800,RWD,Southern S.A. Super Autos,128.29,0:59.578,TRUE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
540,Western,Nemesis,Motorcycles,Harley-Davidson,Model_540,768000,RWD,San Andreas Super Autos,129.40,0:57.580,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
541,Nagasaki,Double T,Motorcycles,Kawasaki,Model_541,769200,RWD,Southern S.A. Super Autos,130.51,0:58.582,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
542,Shitzu,Sovereign,Motorcycles,Kawasaki,Model_542,770400,RWD,San Andreas Super Autos,131.62,0:59.584,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
543,Pegassi,Wolfsbane,Motorcycles,Ducati,Model_543,771600,RWD,Southern S.A. Super Autos,132.73,0:57.586,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
544,LCC,Gargoyle,Motorcycles,Kawasaki,Model_544,772800,RWD,San Andreas Super Autos,133.84,0:58.588,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
545,Principe,Defiler,Motorcycles,Kawasaki,Model_545,774000,RWD,Southern S.A. Super Autos,134.95,0:59.590,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
546,Western,Daemon,Motorcycles,Harley-Davidson,Model_546,775200,RWD,San Andreas Super Autos,128.06,0:57.592,FALSE,FALSE,FALSE,TRUE,FALSE,High-performance motorcycle with agile handling
547,Nagasaki,Rat Bike,Motorcycles,Kawasaki,Model_547,776400,RWD,Southern S.A. Super Autos,129.17,0:58.594,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
548,Shitzu,Chimera,Motorcycles,Kawasaki,Model_548,777600,RWD,San Andreas Super Autos,130.28,0:59.596,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
549,Pegassi,Avarus,Motorcycles,Ducati,Model_549,778800,RWD,Southern S.A. Super Autos,131.39,0:57.598,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
550,LCC,Sanctus,Motorcycles,Kawasaki,Model_550,780000,RWD,San Andreas Super Autos,132.50,0:58.600,TRUE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
551,Principe,Shotaro,Motorcycles,Kawasaki,Model_551,781200,RWD,Southern S.A. Super Autos,133.61,0:59.602,FALSE,FALSE,FALSE,FALSE,TRUE,High-performance motorcycle with agile handling
552,Western,Vortex,Motorcycles,Harley-Davidson,Model_552,782400,RWD,San Andreas Super Autos,134.72,0:57.604,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
553,Nagasaki,Oppressor,Motorcycles,Kawasaki,Model_553,783600,RWD,Southern S.A. Super Autos,128.83,0:58.606,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
554,Shitzu,Manchez,Motorcycles,Kawasaki,Model_554,784800,RWD,San Andreas Super Autos,129.94,0:59.608,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
555,Pegassi,Sanchez,Motorcycles,Ducati,Model_555,786000,RWD,Southern S.A. Super Autos,130.05,0:57.610,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
556,LCC,BF400,Motorcycles,Kawasaki,Model_556,787200,RWD,San Andreas Super Autos,131.16,0:58.612,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
557,Principe,Enduro,Motorcycles,Kawasaki,Model_557,788400,RWD,Southern S.A. Super Autos,132.27,0:59.614,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
558,Western,Faggio,Motorcycles,Harley-Davidson,Model_558,789600,RWD,San Andreas Super Autos,133.38,0:57.616,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
559,Nagasaki,Hakuchou 2,Motorcycles,Kawasaki,Model_559,790800,RWD,Southern S.A. Super Autos,134.49,0:58.618,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
560,Shitzu,Bati 801 2,Motorcycles,Kawasaki,Model_560,792000,RWD,San Andreas Super Autos,128.60,0:59.620,FALSE,FALSE,FALSE,TRUE,FALSE,High-performance motorcycle with agile handling
561,Pegassi,Akuma 2,Motorcycles,Ducati,Model_561,793200,RWD,Southern S.A. Super Autos,129.71,0:57.622,TRUE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
562,LCC,PCJ 600 2,Motorcycles,Kawasaki,Model_562,794400,RWD,San Andreas Super Autos,130.82,0:58.624,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
563,Principe,Ruffian 2,Motorcycles,Kawasaki,Model_563,795600,RWD,Southern S.A. Super Autos,131.93,0:59.626,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
564,Western,Thrust 2,Motorcycles,Harley-Davidson,Model_564,796800,RWD,San Andreas Super Autos,132.04,0:57.628,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
565,Nagasaki,Lectro 2,Motorcycles,Kawasaki,Model_565,798000,RWD,Southern S.A. Super Autos,133.15,0:58.630,FALSE,FALSE,FALSE,FALSE,FALSE,High-performance motorcycle with agile handling
